date,message_id,message,views,forwards
2025-01-23 15:19:38+00:00,1082,$VINE listed on Hyperliquid futures,15531.0,47.0
2025-01-23 14:30:22+00:00,1081,$ANIME listed on Binance futures,13276.0,35.0
2025-01-23 14:28:08+00:00,1080,$ANIME listed on Bybit futures,16169.0,19.0
2025-01-23 12:03:04+00:00,1079,$AVL listed on Bybit pre-market,26003.0,24.0
2025-01-23 11:52:59+00:00,1078,$VINE listed on Bybit futures,20569.0,112.0
2025-01-23 11:10:02+00:00,1077,$BID added to Binance alpha projects,22187.0,114.0
2025-01-23 11:05:01+00:00,1076,$BUZZ added to Binance alpha projects,10881.0,45.0
2025-01-23 11:00:02+00:00,1075,$VINE added to Binance alpha projects,16420.0,206.0
2025-01-23 09:36:07+00:00,1074,$ANIME listed on Upbit spot (KRW),12211.0,63.0
2025-01-23 03:50:04+00:00,1073,$ANIME listed on OKX futures,18066.0,23.0
2025-01-23 02:13:41+00:00,1072,"$ARDR, $QKC listed on Bithumb spot",9324.0,15.0
2025-01-22 21:06:06+00:00,1071,$TOSHI listed on Coinbase spot,20411.0,109.0
2025-01-22 12:03:55+00:00,1070,$J listed on Bybit futures,8814.0,12.0
2025-01-22 10:02:48+00:00,1069,$ANIME added to Binance hodler airdrops,18668.0,52.0
2025-01-22 10:00:20+00:00,1068,$ANIME listed on Bybit spot,8596.0,23.0
2025-01-22 09:58:37+00:00,1067,$BUZZ listed on Bybit futures,10412.0,35.0
2025-01-22 09:00:02+00:00,1066,$WAXP listed on Bybit futures,8399.0,17.0
2025-01-22 07:58:02+00:00,1065,"$MAXONSOL, $TRISIG added to Binance alpha projects",9609.0,43.0
2025-01-22 07:30:18+00:00,1064,$VTHO listed on Binance futures,12557.0,28.0
2025-01-22 06:00:35+00:00,1063,$ANIME listed on OKX spot,15410.0,31.0
2025-01-22 02:40:05+00:00,1062,$J listed on OKX futures,8201.0,12.0
2025-01-21 15:30:32+00:00,1061,$ANIME listed on Hyperliquid futures,8865.0,40.0
2025-01-21 12:00:03+00:00,1060,$ANIME soon on Bybit spot,9566.0,43.0
2025-01-21 10:01:13+00:00,1059,$N3 listed on Bybit spot,8355.0,7.0
2025-01-21 10:00:03+00:00,1058,$VTHO listed on Upbit spot (KRW),21087.0,42.0
2025-01-21 08:36:15+00:00,1057,$TRUMP listed on Bithumb spot,12208.0,58.0
2025-01-21 03:40:04+00:00,1056,$S listed on OKX futures,8268.0,6.0
2025-01-20 21:30:58+00:00,1055,$TRUMP listed on Coinbase International futures,8699.0,25.0
2025-01-20 19:35:50+00:00,1054,$TRUMP listed on Coinbase spot,18940.0,147.0
2025-01-20 10:02:03+00:00,1053,$PLUME listed on Bybit spot,10297.0,26.0
2025-01-20 06:55:17+00:00,1052,$MELANIA listed on Binance futures,24139.0,206.0
2025-01-20 05:22:08+00:00,1051,$MELANIA listed on Bybit futures,34003.0,153.0
2025-01-20 05:16:01+00:00,1050,$TRUMP listed on Robinhood spot,72776.0,368.0
2025-01-20 03:01:42+00:00,1049,$LAYER listed on Bybit spot,16649.0,42.0
2025-01-20 02:08:54+00:00,1047,$MELANIA listed on Hyperliquid futures,16606.0,98.0
2025-01-19 04:05:46+00:00,1046,$TRUMP listed on Binance spot,45446.0,294.0
2025-01-19 03:50:42+00:00,1045,$TRUMP added to Coinbase roadmap,34228.0,207.0
2025-01-19 03:40:02+00:00,1044,$TRUMP listed on OKX futures,9690.0,22.0
2025-01-19 03:00:42+00:00,1043,$TRUMP listed on OKX spot,28498.0,90.0
2025-01-18 19:33:35+00:00,1042,$TRUMP listed on Kraken spot,13855.0,74.0
2025-01-18 13:27:44+00:00,1041,$TRUMP listed on Bybit futures,10351.0,34.0
2025-01-18 13:10:01+00:00,1040,$ANIME listed on Aevo pre-market,9583.0,14.0
2025-01-18 10:43:13+00:00,1039,$TRUMP listed on Binance futures,41701.0,361.0
2025-01-18 09:24:06+00:00,1038,$TRUMP listed on Bybit spot,41697.0,232.0
2025-01-18 06:51:34+00:00,1037,$TRUMP listed on Bybit pre-market,27789.0,219.0
2025-01-18 05:25:35+00:00,1036,$TRUMP listed on Hyperliquid futures,27214.0,201.0
2025-01-17 13:00:04+00:00,1035,$N3 soon on Bybit spot,8709.0,5.0
2025-01-17 12:03:07+00:00,1034,$SOSO added to Bybit launchpool,8575.0,13.0
2025-01-17 11:00:02+00:00,1033,$PLUME soon on Bybit spot,9892.0,21.0
2025-01-17 10:40:04+00:00,1032,$NC listed on Bybit futures,8307.0,14.0
2025-01-17 10:32:19+00:00,1031,$SOLV listed on Bybit futures,8017.0,5.0
2025-01-17 10:07:08+00:00,1030,"$ARC, $AVAAI listed on Binance futures",14985.0,89.0
2025-01-17 10:06:07+00:00,1029,$OBT added to Bybit launchpool,7447.0,10.0
2025-01-17 09:37:28+00:00,1028,$PIPPIN listed on Bybit futures,7952.0,41.0
2025-01-17 09:30:15+00:00,1027,$SOLV listed on Binance futures,7469.0,21.0
2025-01-17 08:34:00+00:00,1026,$MORPHO listed on Hyperliquid futures,10544.0,15.0
2025-01-17 08:01:43+00:00,1025,$ANIME added to OKX jumpstart,28657.0,106.0
2025-01-17 08:00:01+00:00,1024,$W listed on Bybit futures,6779.0,6.0
2025-01-17 07:53:48+00:00,1023,$S listed on Hyperliquid futures,6689.0,7.0
2025-01-17 06:27:15+00:00,1022,$NC listed on OKX futures,6846.0,13.0
2025-01-17 02:27:13+00:00,1021,"$DKA, $BOUNTY listed on Bithumb spot",6610.0,10.0
2025-01-16 16:00:37+00:00,1020,"$AIXBT, $PNUT, $VET listed on Coinbase International futures",13502.0,49.0
2025-01-16 12:00:41+00:00,1019,$HAT soon on Bybit spot,13566.0,28.0
2025-01-16 12:00:29+00:00,1018,$SOLV listed on OKX futures,6577.0,6.0
2025-01-16 10:38:28+00:00,1017,$DUCK added to Bybit futures,14262.0,17.0
2025-01-16 09:59:24+00:00,1016,$SOLV listed on Bybit spot,6253.0,9.0
2025-01-16 09:56:38+00:00,1015,$VR added to Bybit futures,6155.0,2.0
2025-01-16 09:20:01+00:00,1014,"$PYTHIA, $SEKOIA, $LLM added to Binance alpha projects",11238.0,106.0
2025-01-16 07:30:15+00:00,1013,$S listed on Binance futures,9584.0,22.0
2025-01-16 04:30:53+00:00,1012,$DUCK listed on OKX futures,13013.0,15.0
2025-01-16 02:21:37+00:00,1011,"$AGLD, $CBK, $HPO listed on Bithumb spot",6502.0,20.0
2025-01-15 10:40:04+00:00,1010,$PROM listed on Binance futures,13087.0,35.0
2025-01-15 10:02:17+00:00,1009,$GPS listed on Bybit spot,6275.0,6.0
2025-01-15 09:04:58+00:00,1008,$S listed on Bybit futures,6172.0,6.0
2025-01-15 07:00:10+00:00,1007,$AIXBT listed on OKX spot,7670.0,35.0
2025-01-15 05:20:00+00:00,1006,"$AIMONICA, $VITA, $GRIFT added to Binance alpha projects",7158.0,46.0
2025-01-15 05:19:30+00:00,1005,$GAME2 listed on Bithumb spot,6534.0,8.0
2025-01-15 03:06:05+00:00,1004,$PLUME listed on Bybit pre-market,6326.0,22.0
2025-01-14 23:30:03+00:00,1003,$TOSHI added to Coinbase roadmap,19743.0,65.0
2025-01-14 16:00:21+00:00,1002,$S listed on Coinbase International futures,11615.0,21.0
2025-01-14 08:02:04+00:00,1001,$ALU listed on Bybit futures,6063.0,5.0
2025-01-14 07:04:02+00:00,1000,$PINEYE soon on Bybit spot,6032.0,3.0
2025-01-14 03:33:05+00:00,999,$J listed on Bybit pre-market,6263.0,7.0
2025-01-14 02:49:28+00:00,998,"$A8, $DRIFT listed on Bithumb spot",6951.0,18.0
2025-01-13 18:35:30+00:00,997,$PNUT listed on Coinbase spot,12587.0,84.0
2025-01-13 12:00:24+00:00,996,$NC listed on OKX spot,9158.0,27.0
2025-01-13 11:00:47+00:00,995,$TOSHI soon on Bybit spot,7796.0,21.0
2025-01-13 10:00:08+00:00,994,$GPS soon on Bybit spot,6062.0,7.0
2025-01-13 03:19:12+00:00,993,$ZRC listed on Bithumb spot,12085.0,22.0
2025-01-12 09:44:27+00:00,992,"If you’re building AI agents or trading bots that rely on market data, you can now apply for early access to our API.",6536.0,28.0
2025-01-11 01:20:30+00:00,990,"$STRIKE, $IOTA listed on Bithumb spot",7454.0,13.0
2025-01-10 11:04:35+00:00,989,$CGPT listed on Bybit futures,7825.0,8.0
2025-01-10 10:57:00+00:00,988,$CGPT added to Bybit API,8028.0,9.0
2025-01-10 08:55:31+00:00,987,"$AIXBT, $CGPT, $COOKIE listed on Binance spot",26060.0,206.0
2025-01-10 08:00:26+00:00,986,$J listed on Bybit spot,10477.0,15.0
2025-01-10 02:39:24+00:00,984,"$SONIC, $SAFE, $AHT listed on Bithumb spot",9902.0,17.0
2025-01-09 16:00:26+00:00,983,"$AERO, $BEAM, $DRIFT listed on Coinbase International futures",10013.0,40.0
2025-01-09 10:01:24+00:00,982,$AIXBT listed on Bybit spot,7960.0,20.0
2025-01-09 10:00:30+00:00,981,$J listed on OKX spot,7905.0,13.0
2025-01-09 09:48:01+00:00,980,$VADER added to Binance alpha projects,7495.0,19.0
2025-01-09 09:42:01+00:00,979,$VERTAI added to Binance alpha projects,7257.0,14.0
2025-01-09 09:37:00+00:00,978,$FAI added to Binance alpha projects,9441.0,30.0
2025-01-09 08:02:19+00:00,977,$REX listed on Bybit futures,6931.0,8.0
2025-01-09 08:02:19+00:00,976,$FLOCK listed on Bybit futures,6763.0,6.0
2025-01-09 07:30:08+00:00,975,$D listed on Binance futures,6790.0,10.0
2025-01-08 08:01:08+00:00,974,$AVAAI listed on Bybit futures,9206.0,21.0
2025-01-08 06:00:41+00:00,973,$DUCK listed on OKX spot,20439.0,48.0
2025-01-08 04:54:32+00:00,972,$SONIC listed on Binance futures,10070.0,25.0
2025-01-08 01:40:57+00:00,971,$DEEP listed on Bithumb spot,6617.0,11.0
2025-01-07 13:15:20+00:00,970,$SONIC listed on OKX futures,6159.0,4.0
2025-01-07 12:55:14+00:00,969,$SONIC listed on Bybit futures,6235.0,5.0
2025-01-07 08:58:04+00:00,968,"$COOKIE, $ALCH, $SWARMS listed on Binance futures",44368.0,151.0
2025-01-07 08:05:00+00:00,967,$ALCH listed on Bybit futures,13381.0,24.0
2025-01-07 08:03:00+00:00,966,$COOKIE listed on Bybit futures,9127.0,16.0
2025-01-07 07:54:53+00:00,965,$COOKIE added to Bybit API,7135.0,17.0
2025-01-07 07:40:03+00:00,964,$SONIC listed on Upbit spot (KRW),10105.0,23.0
2025-01-07 06:45:01+00:00,963,$HAT added to Binance alpha projects,6198.0,21.0
2025-01-07 06:40:01+00:00,962,$AIXCB added to Binance alpha projects,6363.0,27.0
2025-01-07 06:35:01+00:00,961,$NEUR added to Binance alpha projects,9127.0,41.0
2025-01-07 06:07:50+00:00,960,$SPX listed on Hyperliquid futures,6190.0,12.0
2025-01-07 05:47:59+00:00,959,$GRIFFAIN listed on Hyperliquid futures,6114.0,20.0
2025-01-06 10:30:58+00:00,958,$GAME listed on Bybit spot,9098.0,33.0
2025-01-06 09:01:54+00:00,956,$SWARMS listed on Bybit futures,11509.0,30.0
2025-01-06 08:59:00+00:00,955,$FREYA added to Binance alpha projects,6905.0,24.0
2025-01-06 08:55:01+00:00,954,$PIPPIN added to Binance alpha projects,8289.0,64.0
2025-01-06 08:51:03+00:00,953,$SWARMS added to Bybit API,10240.0,28.0
2025-01-06 08:49:01+00:00,952,$OPUS added to Binance alpha projects,7825.0,68.0
2025-01-06 04:41:42+00:00,951,$AI16Z listed on Bybit spot,13173.0,56.0
2025-01-06 01:47:13+00:00,950,$FIL listed on Bithumb spot,6334.0,16.0
2025-01-03 22:00:04+00:00,949,$BIO soon on Bybit spot,6723.0,9.0
2025-01-03 13:39:36+00:00,948,$BIO listed on Hyperliquid futures,10809.0,24.0
2025-01-03 09:33:00+00:00,947,$FLOCK added to Binance alpha,7916.0,35.0
2025-01-03 09:30:25+00:00,946,$BIO listed on Binance futures,12601.0,22.0
2025-01-03 09:21:01+00:00,945,$ELIZA added to Binance alpha,8270.0,52.0
2025-01-03 09:14:01+00:00,944,$METAV added to Binance alpha,7357.0,39.0
2025-01-03 09:09:05+00:00,943,$ARC listed on Bybit futures,6839.0,25.0
2025-01-03 09:06:03+00:00,942,$SERAPH added to Bybit launchpool,6749.0,16.0
2025-01-03 08:58:02+00:00,941,$ARC added to Bybit API,6490.0,13.0
2025-01-03 06:58:29+00:00,940,$BIO listed on OKX futures,6218.0,8.0
2025-01-03 05:30:28+00:00,939,$BIO listed on OKX spot,10554.0,34.0
2025-01-03 03:00:15+00:00,938,"$AIXBT, $ALCH listed on OKX futures",6703.0,23.0
2025-01-02 14:00:01+00:00,937,$ZEREBRO listed on Hyperliquid futures,7385.0,24.0
2025-01-02 10:50:40+00:00,936,"$GRIFFAIN, $AI16Z, $ZEREBRO listed on Binance futures",23405.0,191.0
2025-01-02 10:10:05+00:00,935,$SONIC listed on OKX spot,6843.0,7.0
2025-01-02 01:47:23+00:00,934,"$PEAQ, $VANA listed on Bithumb spot",7285.0,23.0
2025-01-01 04:56:57+00:00,933,"$AI16Z, $AIXBT listed on Hyperliquid futures",11390.0,42.0
2024-12-31 14:00:03+00:00,932,$SOLV soon on Bybit spot,6153.0,7.0
2024-12-31 13:13:19+00:00,931,$FUEL listed on Bybit futures,6385.0,10.0
2024-12-31 13:12:06+00:00,930,$SONIC listed on Bybit spot,6289.0,8.0
2024-12-31 08:42:54+00:00,929,$LAVA listed on Bybit spot,6341.0,13.0
2024-12-30 19:00:05+00:00,928,$SONIC soon on Bybit spot,8667.0,15.0
2024-12-30 10:23:01+00:00,927,$SOLV added to Binance megadrop,20396.0,47.0
2024-12-30 09:15:08+00:00,926,"$PHA, $DF listed on Binance futures",13133.0,38.0
2024-12-30 08:31:44+00:00,925,$ZEREBRO listed on Bybit futures,8379.0,36.0
2024-12-30 08:30:44+00:00,924,$AI16Z listed on Bybit futures,7978.0,29.0
2024-12-30 08:21:44+00:00,923,$AI16Z added to Bybit API,20693.0,65.0
2024-12-30 08:01:44+00:00,922,$XTER added to Bybit launchpad,11693.0,33.0
2024-12-27 20:46:50+00:00,921,$FLOCK added to Bybit launchpool,7524.0,6.0
2024-12-27 08:00:00+00:00,920,$XVG added to Bybit API,11216.0,11.0
2024-12-27 03:20:04+00:00,919,"$GRIFFAIN, $ZEREBRO listed on OKX futures",12491.0,30.0
2024-12-26 08:00:07+00:00,918,$ALCH listed on Bybit spot,8393.0,27.0
2024-12-25 09:02:01+00:00,917,$SOLO listed on Bybit futures,7865.0,12.0
2024-12-25 08:20:02+00:00,916,$BIO listed on Aevo pre-market,10282.0,11.0
2024-12-24 15:00:02+00:00,915,$ALCH soon on Bybit spot,18361.0,57.0
2024-12-24 10:26:43+00:00,911,$QUBIC added to Bybit API,9755.0,15.0
2024-12-24 09:23:54+00:00,908,$BIO listed on Bybit pre-market,11748.0,22.0
2024-12-24 09:15:07+00:00,907,$DEXE listed on Binance futures,14115.0,16.0
2024-12-24 05:19:36+00:00,906,$PENGU listed on Bithumb spot,13234.0,47.0
2024-12-23 11:58:15+00:00,905,"The best speed we can get (so far) is now available for everyone. Merry Christmas, and enjoy the holidays!",7364.0,2.0
2024-12-23 11:01:55+00:00,904,$HIVE listed on Bybit futures,10914.0,11.0
2024-12-23 10:53:29+00:00,903,$HIVE added to Bybit API,7127.0,6.0
2024-12-23 10:19:16+00:00,902,$BIO added to Binance launchpool,12930.0,66.0
2024-12-23 09:37:51+00:00,901,$ZENT listed on Bybit futures,11659.0,16.0
2024-12-23 09:15:25+00:00,900,$HIVE listed on Binance futures,9493.0,36.0
2024-12-20 16:04:14+00:00,896,"$AIXBT, $FARTCOIN, $KMNO, $CGPT listed on Binance futures",23746.0,115.0
2024-12-20 11:54:08+00:00,895,$FARTCOIN listed on Hyperliquid futures,8973.0,25.0
2024-12-20 09:24:25+00:00,894,$FARTCOIN listed on Bybit futures,8500.0,34.0
2024-12-20 09:09:11+00:00,893,$GRIFFAIN listed on Bybit futures,7796.0,12.0
2024-12-20 09:08:09+00:00,892,$NS listed on Bybit futures,7367.0,2.0
2024-12-20 09:07:07+00:00,891,$AIXBT listed on Bybit futures,7345.0,8.0
2024-12-20 09:02:25+00:00,890,$FARTCOIN added to Bybit API,9049.0,34.0
2024-12-20 08:57:06+00:00,889,$AIXBT added to Bybit API,11594.0,34.0
2024-12-20 08:52:54+00:00,888,$NS added to Bybit API,6913.0,5.0
2024-12-20 08:49:38+00:00,887,$GRIFFAIN added to Bybit API,28152.0,65.0
2024-12-20 05:44:47+00:00,886,$DBR listed on Bithumb spot,6793.0,7.0
2024-12-19 21:39:44+00:00,885,$BONK listed on Robinhood spot,28926.0,120.0
2024-12-19 09:01:01+00:00,883,"$FARTCOIN, $AI16Z listed on OKX futures",21067.0,98.0
2024-12-19 08:25:05+00:00,882,$ODOS listed on Bybit spot,17194.0,44.0
2024-12-19 07:40:07+00:00,881,$ODOS listed on Aevo pre-market,6492.0,3.0
2024-12-18 17:00:25+00:00,879,$USUAL listed on Hyperliquid futures,6488.0,15.0
2024-12-18 11:38:09+00:00,878,$USUAL added to Bybit API,6168.0,4.0
2024-12-18 10:30:07+00:00,877,$USUAL listed on Binance futures,8544.0,28.0
2024-12-18 10:13:03+00:00,876,$FUEL listed on Bybit spot,5888.0,6.0
2024-12-18 09:29:11+00:00,875,$LUMIA listed on Binance futures,12057.0,17.0
2024-12-18 09:07:04+00:00,874,$BLUE listed on Bybit futures,5704.0,4.0
2024-12-18 08:41:08+00:00,873,$BLUE added to Bybit API,19093.0,31.0
2024-12-18 05:00:09+00:00,872,$FUEL soon on Bybit spot,7656.0,26.0
2024-12-17 14:52:04+00:00,871,$PENGU listed on Bybit futures,5769.0,4.0
2024-12-17 14:13:41+00:00,870,$PENGU listed on Hyperliquid futures,13083.0,30.0
2024-12-17 13:01:00+00:00,869,$PENGU listed on OKX futures,5769.0,15.0
2024-12-17 09:52:03+00:00,868,$CAT listed on Bybit spot,5892.0,8.0
2024-12-17 09:48:50+00:00,866,$FLUID listed on Bybit spot,9327.0,15.0
2024-12-17 08:13:40+00:00,859,$MNRY listed on Bybit spot,5633.0,4.0
2024-12-17 08:13:04+00:00,858,$PENGU listed on Bybit spot,6555.0,24.0
2024-12-17 08:00:09+00:00,857,$MNRY soon on Bybit spot,5598.0,4.0
2024-12-17 03:11:06+00:00,856,$VANA listed on OKX futures,5462.0,3.0
2024-12-17 00:50:20+00:00,855,$GOAT listed on Bithumb spot,6257.0,28.0
2024-12-16 17:10:49+00:00,854,$PRCL added to Coinbase spot,10784.0,27.0
2024-12-16 12:36:58+00:00,852,"$CAT, $PENGU added to Binance hodler airdrops",7210.0,58.0
2024-12-16 12:10:06+00:00,851,$VANA listed on Bybit futures,5304.0,4.0
2024-12-16 11:00:34+00:00,850,$VANA listed on Binance futures,8026.0,19.0
2024-12-16 10:40:05+00:00,849,$AVA listed on Bybit futures,5290.0,4.0
2024-12-16 10:18:47+00:00,848,$AVA added to Bybit API,5346.0,7.0
2024-12-16 10:09:06+00:00,847,$STREAM listed on Bybit spot,5399.0,6.0
2024-12-16 10:07:05+00:00,846,$LUNAI listed on Bybit spot,5707.0,12.0
2024-12-16 09:19:52+00:00,845,$MOCA listed on Binance futures,12053.0,40.0
2024-12-16 08:21:04+00:00,844,$VANA listed on Upbit spot (KRW),5794.0,25.0
2024-12-16 04:28:25+00:00,843,$VIRTUAL listed on Hyperliquid futures,5736.0,32.0
2024-12-16 02:40:31+00:00,842,"$MOCA, $MOODENG listed on Bithumb spot",10825.0,33.0
2024-12-16 02:01:05+00:00,841,$MOCA listed on Upbit spot (KRW),5897.0,30.0
2024-12-15 20:46:01+00:00,840,$PENGU listed on OKX spot,23584.0,144.0
2024-12-14 00:50:46+00:00,839,$PRCL added to Coinbase roadmap,19573.0,76.0
2024-12-13 13:30:32+00:00,838,$VELODROME listed on Binance futures,5937.0,16.0
2024-12-13 10:39:44+00:00,837,"$AVA, $DEGO listed on Binance futures",6244.0,18.0
2024-12-13 10:16:09+00:00,836,$SEND listed on Bybit futures,5995.0,5.0
2024-12-13 10:14:26+00:00,835,$VELODROME listed on Bybit futures,5882.0,3.0
2024-12-13 10:13:05+00:00,834,$URO listed on Bybit futures,6028.0,10.0
2024-12-13 09:49:55+00:00,833,$URO added to Bybit API,14496.0,41.0
2024-12-13 09:47:55+00:00,832,$VELODROME added to Bybit API,5938.0,7.0
2024-12-13 09:45:04+00:00,831,$VANA listed on Bybit spot,5687.0,10.0
2024-12-13 08:59:52+00:00,830,$VANA added to Binance launchpool,12478.0,60.0
2024-12-13 08:08:01+00:00,829,$VELODROME listed on Binance spot,6833.0,61.0
2024-12-13 02:23:33+00:00,828,"$SCR, $RON listed on Bithumb spot",6063.0,24.0
2024-12-12 16:05:12+00:00,827,$MOVE listed on Coinbase International futures,6125.0,16.0
2024-12-12 10:03:05+00:00,826,$AERO listed on Bybit spot,6089.0,23.0
2024-12-12 09:51:27+00:00,825,$GIGA listed on Bybit futures,8036.0,10.0
2024-12-12 09:23:57+00:00,824,$GIGA added to Bybit API,5763.0,11.0
2024-12-12 06:00:07+00:00,823,$GOAT listed on OKX spot,14170.0,72.0
2024-12-11 17:51:03+00:00,822,$SEND listed on Bybit spot,5931.0,20.0
2024-12-11 15:31:21+00:00,821,$PNUT added to Coinbase roadmap,20120.0,142.0
2024-12-11 08:00:06+00:00,819,"$VIRTUAL, $SUNDOG listed on OKX futures",17806.0,34.0
2024-12-11 04:18:54+00:00,818,$MOVE listed on Hyperliquid futures,5879.0,7.0
2024-12-10 20:40:06+00:00,817,$ME added to Coinbase spot,5962.0,30.0
2024-12-10 17:10:06+00:00,816,$GIGA added to Coinbase spot,10682.0,38.0
2024-12-10 17:10:06+00:00,815,$TURBO added to Coinbase spot,6521.0,28.0
2024-12-10 14:55:53+00:00,813,$ME listed on Hyperliquid futures,8218.0,21.0
2024-12-10 14:40:06+00:00,812,$ME listed on OKX futures,5504.0,5.0
2024-12-10 14:36:41+00:00,811,$ME listed on Binance futures,5670.0,13.0
2024-12-10 14:03:08+00:00,810,$KOMA added to Bybit API,5625.0,8.0
2024-12-10 10:10:31+00:00,808,"$ME, $F listed on Bithumb spot",5417.0,8.0
2024-12-10 09:30:32+00:00,807,$ME listed on Upbit spot (KRW),6966.0,44.0
2024-12-10 09:19:48+00:00,806,"$RAY, $KOMA, $VIRTUAL, $SPX listed on Binance futures",15226.0,89.0
2024-12-10 07:22:58+00:00,805,$ME listed on Binance spot,11478.0,108.0
2024-12-09 12:31:04+00:00,803,$MOVE listed on Bybit futures,5484.0,8.0
2024-12-09 12:10:06+00:00,802,$MOVE listed on OKX futures,5391.0,7.0
2024-12-09 12:09:20+00:00,801,$MOVE listed on Binance futures,5373.0,17.0
2024-12-09 11:01:12+00:00,800,$ME listed on Bybit spot,5412.0,13.0
2024-12-09 10:07:04+00:00,799,$ZEREBRO listed on Bybit spot,27095.0,113.0
2024-12-09 08:29:29+00:00,798,$MOVE added to Binance hodler airdrops,5739.0,28.0
2024-12-09 06:40:07+00:00,797,$PENGU listed on Aevo pre-market,13900.0,43.0
2024-12-09 05:33:21+00:00,796,$MOVE listed on Bithumb spot,12569.0,22.0
2024-12-09 05:04:51+00:00,795,$MOVE listed on Upbit spot (KRW),6065.0,30.0
2024-12-07 08:46:39+00:00,794,$MOZ listed on Bybit spot,6348.0,12.0
2024-12-06 12:39:13+00:00,793,"$ACX, $ORCA listed on Binance futures",5902.0,15.0
2024-12-06 10:43:06+00:00,792,$ACX listed on Bybit futures,5899.0,3.0
2024-12-06 10:41:04+00:00,791,$F listed on Bybit futures,5853.0,5.0
2024-12-06 10:30:27+00:00,790,$ACX added to Bybit API,5730.0,3.0
2024-12-06 08:34:27+00:00,789,"$ACX, $ORCA listed on Binance spot",6592.0,85.0
2024-12-06 08:11:07+00:00,788,$MOVE listed on Bybit spot,9937.0,9.0
2024-12-06 03:00:06+00:00,787,$ZKJ listed on OKX futures,7755.0,10.0
2024-12-06 02:00:10+00:00,786,$ME listed on OKX spot,7849.0,29.0
2024-12-05 16:41:38+00:00,785,"We’ve upgraded our systems to deliver faster, more reliable announcements, with new sources (Robinhood and Hyperliquid). Please bear with us as we fine tune things over the next few days 🙏",6917.0,4.0
2024-12-05 16:08:23+00:00,784,"$MOODENG, $ALGO, $SAND, $MOG listed on Coinbase International futures",6593.0,21.0
2024-12-05 10:50:05+00:00,783,$XION listed on Bybit futures,5451.0,4.0
2024-12-05 10:10:04+00:00,782,$TOSHI listed on Bybit futures,7036.0,13.0
2024-12-05 09:45:03+00:00,780,$TOSHI added to Bybit API,6970.0,30.0
2024-12-05 06:25:18+00:00,779,"$NEIRO, $MORPHO, $SUNDOG listed on Bithumb spot",6082.0,30.0
2024-12-05 03:05:59+00:00,778,$RENDER listed on Upbit spot (KRW),7021.0,38.0
2024-12-05 03:01:49+00:00,777,"$PUFFER, $SWELL listed on Upbit spot",5295.0,15.0
2024-12-04 17:00:00+00:00,776,MOG Coin ($MOG) listed on Coinbase spot,5366.0,22.0
2024-12-04 17:00:00+00:00,775,Movement ($MOVE) listed on Coinbase spot,5345.0,19.0
2024-12-04 14:40:00+00:00,774,"$GIGA, $TURBO added to Coinbase roadmap",5958.0,49.0
2024-12-04 12:50:15+00:00,773,$HYPE listed on OKX pre-market,9864.0,48.0
2024-12-04 12:03:46+00:00,772,"$KAIA, $AERO listed on Binance futures",7349.0,41.0
2024-12-04 11:10:03+00:00,771,$HYPE listed on Bybit pre-market,20537.0,121.0
2024-12-04 10:36:12+00:00,770,$GEMS listed on Bybit futures,7903.0,7.0
2024-12-04 06:05:09+00:00,769,$MOVE listed on OKX spot,8565.0,18.0
2024-12-03 16:10:00+00:00,768,Morpho ($MORPHO) listed on Coinbase International futures,21635.0,52.0
2024-12-03 14:40:00+00:00,767,$MOG added to Coinbase roadmap,8160.0,46.0
2024-12-03 07:25:08+00:00,766,$ORDER listed on Bithumb spot,5035.0,14.0
2024-12-02 15:10:01+00:00,765,$MOODENG added to Coinbase roadmap,11059.0,87.0
2024-12-02 09:20:03+00:00,764,$COOK listed on Bybit futures,15525.0,19.0
2024-12-02 07:53:53+00:00,763,$COOK added to Bybit API,11899.0,21.0
2024-11-29 08:50:10+00:00,761,$MVL listed on Bybit futures,9202.0,11.0
2024-11-29 08:36:51+00:00,760,$MVL added to Bybit API,16339.0,11.0
2024-11-29 02:25:08+00:00,759,$VIRTUAL listed on Bithumb spot,9717.0,50.0
2024-11-28 12:50:01+00:00,757,$MOVE listed on Aevo pre-market,10143.0,12.0
2024-11-28 11:35:05+00:00,756,$MAJOR listed on OKX futures,6413.0,7.0
2024-11-28 10:10:03+00:00,755,$PAAL listed on Bybit spot,6447.0,24.0
2024-11-28 08:00:55+00:00,754,$F added to Bybit launchpool,8989.0,15.0
2024-11-27 12:31:44+00:00,753,"$MORPHO, $CHILLGUY listed on Binance futures",16074.0,139.0
2024-11-27 11:20:00+00:00,751,$BSX listed on Aevo pre-market,5850.0,4.0
2024-11-27 09:42:30+00:00,750,$BILLY listed on Bybit futures,7036.0,26.0
2024-11-27 09:39:44+00:00,749,$THE listed on Bybit futures,5824.0,7.0
2024-11-27 09:24:47+00:00,748,$THE added to Bybit API,13392.0,21.0
2024-11-27 09:16:51+00:00,747,$BILLY added to Bybit API,15534.0,79.0
2024-11-27 08:15:08+00:00,746,"$BB, $SKL listed on Bithumb spot",5577.0,11.0
2024-11-26 08:00:19+00:00,745,$SUPRA listed on Bybit spot,5699.0,10.0
2024-11-26 07:57:48+00:00,744,$THE added to Binance hodler airdrops,5610.0,27.0
2024-11-25 11:22:11+00:00,743,$CHEEMS listed on Bybit futures,5631.0,10.0
